centroid,arithmetic,geometric
0.6605018649419979,0.5519621399417508,0.5566345478431612
0.7237700591025055,0.5678071021054034,0.5789593084574326
0.7685651240854041,0.5873029739620237,0.5947656541248224
0.4467775451068128,0.47534465030423606,0.48121997101415653
0.5606990401110712,0.5147659595307622,0.5214182101884577
0.647173390131482,0.5477296491529642,0.5519314742010605
0.6133385603840811,0.5341838654657856,0.5399925455603594
0.6971326539043446,0.5623481127280828,0.5695600560123067
0.5824971550354373,0.5249769995497009,0.5291098742171604
0.7260507110593358,0.5712629594165588,0.5797640566045299
0.6788211304503742,0.557100848262112,0.5630986673178537
0.7563550560853165,0.5795785821179471,0.5904572210916773
0.6713245226938729,0.5516175729541081,0.5604534214159769
0.6485983388228624,0.5466551633564686,0.5524342800030875
0.5984126650878874,0.528339344311648,0.5347258072903979
0.5888572913114666,0.5261617902558334,0.5313541063900945
0.632883690013007,0.5407788271973886,0.5468892221017971
0.7760034998982346,0.5882857907476017,0.5973903543658036
0.6883207795972055,0.5576324233330869,0.5664507054819423
0.6059269743922358,0.5300220749862239,0.5373772997993431
0.7770844242170922,0.5890111624056846,0.5977717678458649
0.8137760007536418,0.5997981742398819,0.610718727435896
0.735102272190413,0.5754615082838311,0.5829579821205179
0.3563471368356541,0.44408013469918506,0.4493107763440165
0.5792460771619242,0.5230592792506961,0.5279627014747459
0.7648714681048305,0.5867828113570078,0.5934623147610355
0.7483362245471681,0.5813347552747998,0.5876277035368817
0.6932305817209283,0.5593035967652324,0.5681831740647548
0.5813880532292397,0.5247361504620808,0.5287185174539359
0.7743913307125714,0.5901538452901396,0.596821486915351
0.6768883549652462,0.5560503588870156,0.5624166708285637
0.6500258479360964,0.5470710600158681,0.5529379896080427
0.6642567173236095,0.5515203637999233,0.5579594820380342
0.8605096260279415,0.6183544708699633,0.6272091108238123
0.5713481286369797,0.5206283953231261,0.5251758382737042
0.6095061979735434,0.5340552285882211,0.5386402614817025
0.714892181381713,0.5662726066861605,0.5758266678884018
0.5632499270636613,0.5132941475022192,0.522318314093764
0.6290538132979777,0.5389272430800258,0.5455378161715554
0.7761061963682314,0.5890076676178957,0.59742659172922
0.6466107557707996,0.5473581085727783,0.5517329433383916
0.5882108937501006,0.5261186128927247,0.5311260185544507
0.6206470852489785,0.5376547358727692,0.5425714251503531
0.7629111872066623,0.5867687890554085,0.5927706123692787
0.5937441868708138,0.5296215596583946,0.5330784920022659
0.7105337437433803,0.5707892964507897,0.5742887536549431
0.5814010930945421,0.5227488573076693,0.5287231184342986
0.724142011850801,0.5738268725494874,0.5790905545085526
0.5028271564948879,0.49509220629628575,0.5009975879709111
0.6945826086217647,0.5612526947209934,0.5686602493668494
0.6790270665191539,0.5561863222031316,0.5631713349843694
0.5819065594385546,0.5234812427369567,0.5289014768725028
0.600457524757978,0.5269060484382811,0.5354473544744002
0.62979141952465,0.5412516924336388,0.5457980871008454
0.5713143280263181,0.5195543710461182,0.5251639115016181
0.7938920117765653,0.5951355505141303,0.607427374845544
0.6223443768502298,0.5401602835504797,0.5447209674008902
0.6339451076080506,0.5440786626766272,0.5489614235718885
0.6318493942904724,0.539742866608923,0.5481953692582736
0.7388466273706954,0.5818093538056468,0.5873064417095997
0.7057102479135815,0.5689114728109258,0.575193984787673
0.6256818192134441,0.5404317604505013,0.5459409146188331
0.2103558722916452,0.38689746125757035,0.39412537040749257
0.6592304175654802,0.5500752991965616,0.558204051535355
0.35940888181551234,0.44235976951569467,0.44860923679081394
0.8023561897549782,0.6014797735798599,0.6105213140923998
0.7449753301573602,0.5823440429091219,0.589546688537006
0.6410454231852621,0.5447887495060582,0.5515568261884821
0.5791399421381132,0.5229984999564034,0.5289282997346663
0.4139508516712539,0.46206673089496997,0.468546154161228
0.676423652223894,0.5594959252443829,0.5644887544566207
0.6543741905804037,0.5507562572580114,0.556428937355694
0.6765756122366318,0.5572746110304733,0.5645443006574019
0.7240408586012438,0.5742045063531678,0.5818944386642281
0.4087355355355994,0.4616610348021607,0.46663978163040176
0.45451714483245775,0.4794052364479905,0.4833744929833525
0.6355030443131158,0.5467327898210558,0.5495309015544814
0.7703534529612363,0.5938518751249772,0.5988232441614844
0.420128608375011,0.46373718756783217,0.47080433117403786
0.786562374058667,0.597938839688894,0.6047481472264502
0.5849824827507051,0.5262846890472841,0.531063943798911
0.5346152556788661,0.5057123258008019,0.5126530352188088
0.8189664778114872,0.6055078107876716,0.6165929319096601
0.7331184952657122,0.5750253736885901,0.5852126188468744
0.7311578732893123,0.5749447914748225,0.5844959457137973
0.44229484279743336,0.47307027584599876,0.47890683220814706
0.6703752287364174,0.5556697494666262,0.5622778523050848
0.6557230580327912,0.5502336538292528,0.5569219929295365
0.6930532307090387,0.5612210548485184,0.5705674220923457
0.5225733024805008,0.5047582320680039,0.5082512981365012
0.7291077816913465,0.5777209556979588,0.5837465674003267
0.6208577055116224,0.5366288331407634,0.5441775392145983
0.7020190925519656,0.5679226100473004,0.5738447452327443
0.31975174012644525,0.42767727514593373,0.43411322358802396
0.611262472350356,0.5337018651988077,0.5406701600064778
0.6689444709760501,0.5511384002415217,0.5617548623097762
0.6523508117280936,0.5499405856983888,0.5556893244932987
0.7870516697375334,0.5934800090861738,0.6049270004596855
0.5867922588813049,0.5261511579601929,0.5317254776471692
0.6289634969651012,0.5413897692013684,0.5471404776608684
0.6739263416622526,0.5598227462424662,0.5635759033484545
0.7270484810690435,0.5767466820150964,0.5829938255110646
0.7360197738821972,0.5795908570295698,0.5862731317276516
0.45382264487007995,0.4799454901336782,0.4831206299961396
0.6415471537797277,0.5457065888808782,0.5517402254880387
0.7021169737530419,0.569332599167965,0.5738805240687658
0.5733520738918421,0.5232687733305241,0.5268126399614658
0.7161389803578518,0.5703140431967211,0.5790060366323302
0.6967576296002288,0.5657453301797073,0.5719215042034634
0.6617551682776892,0.5540433919404536,0.5591269319544456
0.6378236526474708,0.5439717915720921,0.5503791608561135
0.764439235061434,0.5901843471938576,0.596661397475298
0.6357378635014601,0.5448744744302967,0.5496167355108733
0.654236409307642,0.5543021207933738,0.5563785735662771
0.5670828417239389,0.5208228956410246,0.5245210257025453
0.6272341720732562,0.5425827852979423,0.5465083517678693
0.6370017125862182,0.5417917053220315,0.5500787139621149
0.6703877763154958,0.5578005870449699,0.5622824395254082
0.779172133006113,0.5938452863841418,0.6020467647419375
0.5403684523352859,0.5106053835166634,0.5147560214872802
0.8108120964952141,0.6039969074697303,0.6136122315628815
0.7518659759228785,0.5835204573290208,0.5920654517826821
0.6963890932364385,0.5644180894262519,0.5717867911969677
0.35006730979067247,0.43906316514767857,0.44519458004964046
0.5457790610736085,0.5124038676563895,0.5167337800934557
0.7327128871351404,0.5763160034802837,0.5850643546427581
0.7133510625411758,0.5735810181124874,0.5779869595830928
0.6806730855032146,0.5601914452397104,0.5660420640149497
0.5980441769889083,0.5309577416613005,0.5358384306895642
0.734017349882919,0.5797570470028712,0.5855411810179512
0.6984567773541249,0.5645601650994693,0.5725425997153679
0.6397197568038199,0.5478204182850387,0.5510722508451747
0.7443963051408945,0.5848979232563695,0.5893350357202848
0.7615839667815192,0.5845802662790984,0.5956177006769927
0.5363393755540762,0.5097663015047026,0.5132832588781026
0.628683565408332,0.5434813780449528,0.54703815343312
0.7247567987359853,0.5677973078358307,0.5821561384647037
0.5159065149692872,0.49905378847489873,0.5058143640152424
0.6934626224811538,0.5647828421050483,0.5707170688888573
0.7490593345398302,0.5787062009782492,0.5910395292045924
0.7599830931664664,0.5844364275733542,0.5950325286592981
0.730079811693793,0.5761401357464336,0.5841018764979111
0.6325771545669845,0.5431967017315947,0.5484613905778896
0.7509221946661414,0.5844537689191166,0.5917204670467178
0.5397033851455855,0.5087896693452582,0.5145129171450354
0.5965661863631697,0.5286046380569789,0.5352981758583206
0.6933650329860492,0.5632767630244363,0.570681395710889
0.7065936636103086,0.5671944316625843,0.5755169037007202
0.4811489628838186,0.4870364356663849,0.4931093145391282
0.7171411399427423,0.56782888957767,0.5793723596479354
0.6963372522179134,0.562266278039072,0.5717678425770998
0.580671485251214,0.5242931997165826,0.5294881297245407
0.5954993357787848,0.5286148596331315,0.5349082059228877
0.555982723326286,0.515072731963656,0.520463560543723
0.5314903348159601,0.507801412272073,0.5115107721170478
0.827414853721016,0.6277390388478896,0.6335252205484839
0.5920116783225468,0.532705023849218,0.5375238916542284
0.6417860578183179,0.5538712944297474,0.5578227114976249
0.6739148674454466,0.5638992643106445,0.5709253728693938
0.8182429221019578,0.6256997812753469,0.6297847524608222
0.7553820924886347,0.6002075013945838,0.6041490608707285
0.6038011096670799,0.5338135957851755,0.5423318179306957
0.20890129879091401,0.3748856115797197,0.38128511169000423
0.6891418961746512,0.5725621265687819,0.5771352099044502
0.3838268719383472,0.44887084981870234,0.45262266691945835
0.7566000202646633,0.5996547960345272,0.6046457529244246
0.7032519127745682,0.5757482055475748,0.58288950848581
0.7038849203953828,0.5771395430919222,0.5831476591062782
0.6039011136977706,0.5378503100175143,0.5423726013846937
0.38845434883255436,0.45051504613575233,0.4545098294301475
0.6713756370613629,0.5646839694311192,0.5698898337479541
0.6576695419341108,0.5577894007853603,0.5643002599726579
0.6848935252403178,0.5709741607269522,0.5754026529490651
0.7262284048501659,0.5864842988968754,0.5922597046290435
0.48083036994180506,0.48748315150245064,0.49218230628625886
0.45626606680941373,0.4786830214861721,0.4821645750769996
0.6846572145198591,0.5714242398555315,0.5753062818060857
0.7816985250430626,0.6097640703096551,0.6148813428953918
0.49272113305402687,0.49343455061493496,0.49703155707790525
0.7400262659004744,0.5939172591354643,0.597886702075587
0.6130231359951048,0.5429120769218434,0.5460927133744868
0.6834140825592545,0.570089489514094,0.5747993106458028
0.7848761153600041,0.6119789973340022,0.6161772156537503
0.7402388286561202,0.5923740512904138,0.5979733882731093
0.7153932519985848,0.582660646997549,0.5878409489266448
0.5072964815076114,0.49834738427409564,0.5029756264438372
0.657746358243354,0.5607875136176634,0.5643315864810661
0.5579976937038664,0.517000626747657,0.5236524232518394
0.7306443958999019,0.5889640791434578,0.594060618444683
0.5229243538331898,0.5060704268903264,0.5093489325363146
0.7214134518253907,0.5841122178744337,0.5902960852435449
0.7429710725530222,0.5906066185640823,0.5990876415238859
0.7052823313723987,0.5761941075713856,0.5837175473306947
0.27926600878130503,0.4025087090527654,0.4099810092352794
0.5440310367776425,0.511845897120034,0.5179565885341922
0.6887294359491951,0.5713085116846911,0.5769670003344791
0.6495148386264638,0.5566494792864485,0.5609746362858917
0.8037794980739991,0.6187642003255409,0.6238863293011143
0.6132397853003683,0.5393545370538118,0.5461810666449082
0.6462195864483083,0.5551035574459842,0.5596307777319063
0.6644820093840875,0.560832352689186,0.5670784973098387
0.6984394548496318,0.5765486891484993,0.580926908901597
0.7259461909873602,0.5863309933872868,0.5921446112681881
0.38099995497138517,0.44803979908311614,0.4514698035902475
0.5638708294449953,0.5201771065856791,0.5260475857626924
0.7106469248469971,0.5808866030801823,0.5859053177050503
0.6443698742359276,0.5543769148638842,0.5588764345446934
0.7647335085678875,0.6037433754478567,0.6079627249396117
0.5997578700452036,0.5356499564623332,0.5406829177257129
0.7376500682072176,0.5918242245839604,0.5969176480627829
0.6377048071776864,0.5508352400950661,0.556158308693792
0.7583196746899918,0.6011131113188675,0.6053470568694802
0.6354898462615093,0.5509308417154539,0.5552550113172466
0.6087988942581213,0.5398746227286907,0.5443699974320679
0.56983672009232,0.5233962032813152,0.5284805754382885
0.6504217781003332,0.5589199625425342,0.5613445016996575
0.6601042133261633,0.560170735821284,0.5652931583884898
0.6887214750679571,0.5719523210585118,0.5769637547136219
0.7901067836653666,0.6124777509451418,0.6183103677885705
0.5386946456766235,0.5100618390985225,0.5157803197233762
0.7683836396650252,0.6028864167413024,0.6094513090909804
0.7480762613161048,0.5972403801805466,0.6011696244508887
0.7217093900733627,0.5837354120622205,0.5904167740675708
0.3210262740807196,0.4249417177043242,0.4270115400191886
0.5384924303074768,0.5111022490270462,0.515697852823407
0.7197930013448985,0.583855947260387,0.5896352390946269
0.6698578516836616,0.5634126818977062,0.5692708553885333
0.7295959070261753,0.5862233597532677,0.5936330267790717
0.6165024521434549,0.5417037294081931,0.5475116365480787
0.7153626976296827,0.581837595421971,0.5878284891953057
0.7512310640432573,0.5979175790965549,0.6024562043789261
0.5979111978530818,0.5376875909287575,0.5399298138627956
0.6482191568260209,0.5553443791583592,0.5604462360042598
0.8331511064487278,0.6310134391209813,0.6358645576493619
0.5735153553989911,0.5251098731761326,0.5299807837655465
0.6261722079985192,0.5479113765358666,0.5514551237287701
0.7587693207573452,0.5971960517490158,0.6055304307540291
0.5468603267450486,0.5097517181755943,0.5191104201949045
0.651656486551482,0.5565391639705801,0.5618480364088693
0.8219045643186943,0.6235282092542773,0.6312780324259987
0.7360846741708901,0.5885457250561421,0.5962792543933032
0.6976949561078637,0.5755327890715225,0.5806232881152623
0.6173009191564607,0.5426520045295572,0.5478372645676182
0.6688471556187137,0.5619652692311213,0.5688586768991963
0.5469076436047516,0.5152479047123331,0.5191297167920002
0.6903515951505804,0.5745759006677218,0.577628545170235
0.6800376101330442,0.5699668327925983,0.5734223294383006
0.763296945331368,0.5977928664960349,0.6073768706433497
0.4945313210364156,0.4927032655260224,0.49776978182275083
0.7732014505857587,0.6036008400376977,0.6114160926106338
0.6535547028882874,0.5571574261314061,0.5626221607871855
0.6261612825269084,0.5473854884947585,0.5514506677229464
0.5566641277307498,0.5188841771801561,0.5231085731462226
0.5306805303784985,0.5067257909990294,0.5125120302886449
0.5575929409241126,0.5197955294272739,0.5234873585866727
0.7737921047413292,0.5912125977231857,0.595016573651776
0.6032969690530279,0.5281615834941694,0.5358480897841569
0.6118221407077062,0.5304994891117844,0.538806658324036
0.6500774578568891,0.545341570491837,0.552082749301998
0.8065426680302734,0.6011623539166101,0.6063822990703606
0.7245400073554271,0.572851718063016,0.5779241670716293
0.6490715794706511,0.5399488318356152,0.5517336708292022
0.22914664509056015,0.3986587716674085,0.406003288715726
0.6900607534994925,0.5620707061320896,0.5659585185898602
0.39053870407161906,0.4558933950498865,0.46201264708040896
0.7165198285784138,0.5640026086994867,0.575140851892193
0.6768847492946501,0.5570720956525275,0.5613859289734241
0.6688835532855545,0.5539379273362345,0.5586092006071244
0.5753405517582871,0.5205849784883696,0.5261461194159678
0.36457319782784325,0.4470378806816565,0.4530016008955412
0.6449525777413893,0.5460010318975586,0.5503042162836024
0.6273139407814714,0.5375425234040918,0.5441829188534011
0.7789754305205746,0.5923980406331726,0.596815389928292
0.7172428263323329,0.5701977582148909,0.5753917614160616
0.45823244128087304,0.4816077150332128,0.4855050230002376
0.4397610461297594,0.4748476755938758,0.4790947260124209
0.6844036635825432,0.5573689598105733,0.5639952867211666
0.7904761700055696,0.5907043733299249,0.6008065981931713
0.4674451557739435,0.48006487194948316,0.48870219531052683
0.787716241903778,0.5870336050641924,0.5998487945553793
0.6293661437098343,0.5404534732485519,0.5448951134228802
0.6997204040436494,0.5640537893916332,0.5693107937968142
0.7831673724176469,0.5948856232209743,0.5982701582196429
0.7687189276765681,0.5873265933453772,0.5932559827274467
0.6985721310415317,0.5640900799671663,0.5689122993873955
0.5441891548419964,0.5067431546072153,0.5153353657333557
0.6366294648699511,0.5436153307426365,0.5474157698613035
0.5589006188010918,0.5169752223087426,0.5204408190867925
0.6914501404117553,0.5596434413032979,0.5664406896066104
0.5468944073004278,0.511727422357661,0.516274194160231
0.7073777423316756,0.5672346358315117,0.5719681900597436
0.733808914405903,0.5761872106123758,0.5811408411027027
0.7316441879693637,0.5744461813721247,0.580389597141168
0.2828526497000581,0.4176599951359913,0.4246413730378599
0.5946956803860164,0.525391178667088,0.5328631059797017
0.6503214873122871,0.548362511286725,0.5521674372443718
0.6346172917106423,0.5428208986476154,0.5467174672830666
0.7752003820484059,0.5903362219362653,0.5955053007650264
0.5301351326257759,0.5059955318715055,0.5104580701014831
0.6601591115395373,0.5497266815939804,0.5555814781684637
0.63132850096731,0.5411648379261867,0.5455761282301438
0.7304232832972211,0.5717479804833732,0.5799658958155245
0.7604676099875215,0.5811803866007919,0.5903924509032135
0.38136160207428105,0.4563330440653545,0.45882783393359694
0.578324030556823,0.5207534901762474,0.5271815030336845
0.7007938849724596,0.5635180430212996,0.5696833348512664
0.6302263723713787,0.5392374276461249,0.5451936466658971
0.7392556317382564,0.5780956705985791,0.5830310653674022
0.6410009971303778,0.5444885634243455,0.5489328631228995
0.7036687212817339,0.5660411449273518,0.5706810152473483
0.6569177193041698,0.5472448111011139,0.5544565877305878
0.7696885552469528,0.5861252782183587,0.5935924805393488
0.654514461475894,0.5482225381164372,0.5536225637188161
0.6746590983409316,0.5527796555263875,0.5606135408684138
0.6087427591319715,0.5348143982785896,0.5377379924047361
0.5974229277547635,0.5294937937079585,0.5338095679498501
0.6513914891401191,0.5470656052391958,0.5525387693718294
0.7620444655266778,0.5828125788204156,0.5909396828445463
0.7634722535026728,0.5834515737707203,0.591435180262973
0.5471079363602043,0.5115333191649435,0.5163482971435159
0.7831189561889289,0.5905281376456374,0.5982533551740965
0.7930063268809475,0.5937620750934551,0.6016846614506957
0.7238982504862925,0.5704964257211665,0.5777014529875115
0.37377954456211016,0.4479580613580444,0.45619656354816096
0.504653400341607,0.4984939309996955,0.5016149119840989
0.7207747559961293,0.5717512315867801,0.57661747836363
0.748677178291818,0.5753380465873975,0.5863007109720809
0.6789772843335349,0.556172717829286,0.5621121202061434
0.5860876894076441,0.5241669232104842,0.5298757966135598
0.7591325297275147,0.5779069697490552,0.58992912826386
0.7288778540365272,0.5740622577034282,0.5794295710368467
0.5630534405903911,0.5168608397272786,0.5218820109198404
0.6492050266187499,0.5457518801213681,0.5517799823087162
0.8674335312700383,0.6190768805844098,0.6275138107903953
0.5459567462152864,0.5115680648953687,0.5159487890117382
0.6133658175404889,0.5335606955455294,0.5393423744040039
0.7316739447537884,0.5769090313051408,0.5803999239011165
0.526411759688206,0.5042208779829388,0.5091659140414116
0.6367867184509496,0.5418529149239271,0.5474703436291672
0.7967335123376886,0.5977970128215546,0.6029781393802903
0.6766412474218458,0.5563913616606996,0.5613014243364455
0.6512489960379193,0.5482164116024335,0.5524893188441714
0.6316873694614557,0.5412289041916512,0.5457006696936376
0.6892702943390557,0.5556620381522062,0.5656841979589972
0.6026303406750422,0.5304396218626833,0.5356167438874148
0.6516266971314202,0.5486263250108618,0.5526203970355151
0.6154564533692595,0.5372048995980372,0.5400679064762771
0.7975933550402097,0.5954771767666849,0.6032765379504369
0.4346319800229189,0.4709747526996434,0.47731473946038083
0.7417614311098317,0.5778466549738978,0.5839006759197772
0.7327893200110295,0.5742435560822797,0.580787003113133
0.5951407374662734,0.5299625863404127,0.5330175582494721
0.567288493753712,0.5151032935561863,0.52335174011439
0.5063742923577109,0.4979487849898213,0.5022121288599727
0.5114788222268971,0.5000782414909943,0.5039836004389381
0.7702398333200648,0.5953647436839098,0.602857872138156
0.634129706099644,0.5464577228654593,0.5510520445068348
0.5436573210893862,0.5108700889009674,0.5166167181646879
0.6092844971589495,0.5353557405592266,0.5415955356393363
0.790197903380351,0.6024603161837647,0.610454251095385
0.730188569890073,0.5825640542795022,0.5876136789939892
0.7032669679700946,0.5701457931545196,0.577366861187193
0.21999978957475474,0.3848927675280988,0.39342716384246385
0.706309637682945,0.5746492884024005,0.5785249536618944
0.40480225074895837,0.459188559848205,0.4637661190747545
0.7704531498029445,0.5966433503219211,0.6029390627771996
0.6652776964461456,0.5583100229351681,0.5629074990318156
0.674736522186996,0.5604734489785915,0.5665076884695762
0.5670029561434573,0.5201493571249789,0.525502463469372
0.35910990102583995,0.4395371522713548,0.44637483497225994
0.7035471716936843,0.5703997347084124,0.5774735118225618
0.6495265940505338,0.5521905452966825,0.5569123618657502
0.7470387591315089,0.5897490819882298,0.5940271485263421
0.7637582249602786,0.5967538617251187,0.600390862013665
0.412607103410749,0.4623561246441451,0.46673677917662154
0.42027201452195395,0.4644547546966,0.4696541742579917
0.6913175321328121,0.5670051452268897,0.5728187032014694
0.7917783518903916,0.604915982740447,0.6110557994272232
